ENSG00000274258.1
ENSG00000142583.17
ENSG00000228526.6
ENSG00000234546.3
ENSG00000060656.19
ENSG00000203995.9
ENSG00000116133.11
ENSG00000213703.2
ENSG00000143127.12
ENSG00000163191.5
ENSG00000160691.18
ENSG00000185499.16
ENSG00000271736.1
ENSG00000073754.5
ENSG00000163554.12
ENSG00000117507.6
ENSG00000116701.14
ENSG00000116785.13
ENSG00000174307.6
ENSG00000117594.9
ENSG00000236136.1
ENSG00000135744.7
ENSG00000162722.8
ENSG00000205639.9
ENSG00000168890.13
ENSG00000230140.5
ENSG00000115604.10
ENSG00000144130.11
ENSG00000180178.10
ENSG00000152086.8
ENSG00000138435.15
ENSG00000229744.1
ENSG00000018280.16
ENSG00000144550.12
ENSG00000132170.19
ENSG00000033867.16
ENSG00000233276.3
ENSG00000240549.2
ENSG00000242641.5
ENSG00000180353.10
ENSG00000222057.1
ENSG00000272087.1
ENSG00000118849.9
ENSG00000163584.17
ENSG00000223930.5
ENSG00000237978.5
ENSG00000172667.10
ENSG00000260377.1
ENSG00000273267.1
ENSG00000250781.1
ENSG00000250125.1
ENSG00000138798.11
ENSG00000145390.11
ENSG00000050730.15
ENSG00000170180.19
ENSG00000250771.2
ENSG00000151726.13
ENSG00000088926.13
ENSG00000112936.18
ENSG00000113448.18
ENSG00000236882.7
ENSG00000170445.12
ENSG00000280029.3
ENSG00000214510.9
ENSG00000253348.1
ENSG00000187837.3
ENSG00000204613.10
ENSG00000204344.14
ENSG00000244731.7
ENSG00000231852.6
ENSG00000241106.6
ENSG00000096060.14
ENSG00000124762.13
ENSG00000244694.7
ENSG00000112077.15
ENSG00000216977.1
ENSG00000093134.14
ENSG00000051620.10
ENSG00000146386.7
ENSG00000240990.9
ENSG00000242650.3
ENSG00000106436.4
ENSG00000273055.1
ENSG00000105976.14
ENSG00000234985.2
ENSG00000226380.9
ENSG00000283537.1
ENSG00000283528.2
ENSG00000164821.4
ENSG00000134020.7
ENSG00000120889.12
ENSG00000173535.13
ENSG00000147454.13
ENSG00000154589.6
ENSG00000133742.13
ENSG00000254251.1
ENSG00000236583.1
ENSG00000249859.9
ENSG00000197506.7
ENSG00000237372.2
ENSG00000237422.1
ENSG00000136929.12
ENSG00000182752.9
ENSG00000188483.7
ENSG00000168209.4
ENSG00000204010.3
ENSG00000185940.10
ENSG00000130592.15
ENSG00000021762.19
ENSG00000166337.9
ENSG00000254397.1
ENSG00000006611.15
ENSG00000165970.11
ENSG00000254919.1
ENSG00000255032.1
ENSG00000134574.11
ENSG00000134802.17
ENSG00000278615.4
ENSG00000173153.13
ENSG00000069482.6
ENSG00000255843.1
ENSG00000279297.1
ENSG00000166741.7
ENSG00000078237.6
ENSG00000182326.14
ENSG00000159403.15
ENSG00000139178.10
ENSG00000256967.1
ENSG00000226138.4
ENSG00000257402.2
ENSG00000135679.22
ENSG00000139304.12
ENSG00000136048.13
ENSG00000201382.1
ENSG00000273568.1
ENSG00000256108.1
ENSG00000279965.1
ENSG00000092068.19
ENSG00000250548.6
ENSG00000119715.14
ENSG00000279286.2
ENSG00000133962.7
ENSG00000268295.1
ENSG00000258774.1
ENSG00000260711.2
ENSG00000165929.12
ENSG00000140092.14
ENSG00000196136.17
ENSG00000283906.1
ENSG00000166947.11
ENSG00000259616.2
ENSG00000259675.1
ENSG00000185088.13
ENSG00000206177.6
ENSG00000198736.11
ENSG00000261560.1
ENSG00000169877.9
ENSG00000187193.8
ENSG00000266801.1
ENSG00000265113.1
ENSG00000257017.8
ENSG00000118557.15
ENSG00000167711.13
ENSG00000083454.21
ENSG00000179593.15
ENSG00000141744.3
ENSG00000167914.11
ENSG00000004939.13
ENSG00000278223.1
ENSG00000261575.2
ENSG00000173714.7
ENSG00000005381.7
ENSG00000264672.5
ENSG00000181013.3
ENSG00000267653.1
ENSG00000204277.1
ENSG00000176890.15
ENSG00000243779.1
ENSG00000172232.9
ENSG00000197561.6
ENSG00000105610.4
ENSG00000130513.6
ENSG00000188766.12
ENSG00000087088.19
ENSG00000204577.11
ENSG00000244482.10
ENSG00000125968.8
ENSG00000101342.9
ENSG00000101347.8
ENSG00000159261.10
ENSG00000184274.3
ENSG00000183765.20
ENSG00000280434.1
ENSG00000188263.10
ENSG00000177324.13
ENSG00000158578.18
ENSG00000131080.14
ENSG00000228253.1
ENSG00000198840.2
