ENSG00000187175.5
ENSG00000198090.3
ENSG00000171446.6
ENSG00000215455.4
ENSG00000198271.4
ENSG00000221864.4
ENSG00000205439.10
ENSG00000212935.1
ENSG00000164451.13
ENSG00000239886.5
ENSG00000170442.11
ENSG00000204571.6
ENSG00000187272.6
ENSG00000221837.5
ENSG00000241123.1
ENSG00000221880.3
ENSG00000212724.3
ENSG00000184724.5
ENSG00000213417.3
ENSG00000212901.3
ENSG00000188155.11
ENSG00000139648.6
ENSG00000204887.4
ENSG00000212899.2
ENSG00000198390.4
ENSG00000196156.4
ENSG00000244025.4
ENSG00000170523.3
ENSG00000243489.4
ENSG00000171360.3
ENSG00000197683.4
ENSG00000182591.5
ENSG00000272804.3
ENSG00000212721.3
ENSG00000135443.8
ENSG00000213416.3
ENSG00000212900.2
ENSG00000221859.2
ENSG00000214518.3
ENSG00000244411.3
ENSG00000161850.2
ENSG00000205426.10
ENSG00000221852.4
ENSG00000170373.8
ENSG00000185940.10
ENSG00000204880.7
ENSG00000212722.7
ENSG00000204897.6
ENSG00000171396.11
ENSG00000175065.11
ENSG00000197079.8
ENSG00000182816.8
ENSG00000186393.5
ENSG00000198083.9
ENSG00000188694.5
ENSG00000205445.3
ENSG00000236116.1
ENSG00000212725.3
ENSG00000244537.2
ENSG00000173908.8
ENSG00000229351.1
ENSG00000131738.10
ENSG00000188784.4
ENSG00000205864.1
ENSG00000159450.12
ENSG00000186860.4
ENSG00000006059.3
ENSG00000212657.1
ENSG00000241595.2
ENSG00000185674.9
ENSG00000225972.1
ENSG00000180386.7
ENSG00000240871.5
ENSG00000184351.7
ENSG00000182898.3
ENSG00000203783.4
ENSG00000212659.1
ENSG00000198443.6
ENSG00000215454.6
ENSG00000186977.2
ENSG00000241233.3
ENSG00000188581.8
ENSG00000189169.7
ENSG00000169067.3
ENSG00000212658.1
ENSG00000205186.2
ENSG00000241598.5
ENSG00000274749.1
ENSG00000278599.5
ENSG00000196224.7
ENSG00000183640.5
ENSG00000108759.3
ENSG00000111291.8
ENSG00000131737.5
ENSG00000204873.4
ENSG00000187766.1
ENSG00000244355.7
