ENSG00000156284.5
ENSG00000105929.15
ENSG00000124939.5
ENSG00000172551.10
ENSG00000161798.6
ENSG00000124935.3
ENSG00000214128.10
ENSG00000110484.6
ENSG00000171346.15
ENSG00000006059.3
ENSG00000161634.11
ENSG00000282122.1
ENSG00000170523.3
ENSG00000007216.14
ENSG00000197683.4
ENSG00000173452.13
ENSG00000180347.13
ENSG00000159763.3
ENSG00000126890.13
ENSG00000186191.7
ENSG00000043039.6
