ENSG00000259772.6
ENSG00000129244.8
ENSG00000154608.14
ENSG00000225138.7
ENSG00000133739.15
ENSG00000106546.12
ENSG00000163328.13
ENSG00000232656.7
ENSG00000181449.3
ENSG00000156475.18
ENSG00000233765.1
ENSG00000178773.14
ENSG00000101144.12
ENSG00000164171.10
ENSG00000124813.20
ENSG00000151150.21
ENSG00000185565.11
ENSG00000125386.15
ENSG00000233009.1
ENSG00000196126.11
ENSG00000167664.8
ENSG00000251364.6
ENSG00000198231.12
ENSG00000166676.14
ENSG00000177106.14
ENSG00000146592.16
ENSG00000226040.3
ENSG00000259359.1
ENSG00000136490.8
ENSG00000138795.9
ENSG00000135643.4
ENSG00000168010.10
ENSG00000141013.16
ENSG00000180104.15
ENSG00000250686.2
ENSG00000135148.11
ENSG00000135298.13
ENSG00000257803.2
ENSG00000260805.2
ENSG00000183715.13
ENSG00000235092.5
ENSG00000245526.10
ENSG00000177606.6
ENSG00000204963.5
ENSG00000128594.7
ENSG00000271576.1
ENSG00000236778.7
ENSG00000082258.12
ENSG00000110492.15
ENSG00000203605.3
ENSG00000106346.11
ENSG00000162645.12
ENSG00000266964.5
ENSG00000250120.6
ENSG00000179399.14
ENSG00000272123.1
ENSG00000170579.16
ENSG00000125675.17
ENSG00000172575.11
ENSG00000167077.12
ENSG00000214491.8
ENSG00000100227.17
ENSG00000248161.5
ENSG00000082068.8
ENSG00000249388.1
ENSG00000232815.1
ENSG00000167614.13
ENSG00000122417.15
ENSG00000110693.17
ENSG00000272970.1
ENSG00000197535.14
ENSG00000157087.17
ENSG00000269915.1
ENSG00000184313.19
ENSG00000185942.11
ENSG00000235897.1
ENSG00000259335.1
ENSG00000164749.11
ENSG00000163873.9
ENSG00000146963.17
ENSG00000133121.20
ENSG00000131788.15
ENSG00000150687.11
ENSG00000235790.7
ENSG00000259946.1
ENSG00000164220.6
ENSG00000132613.14
ENSG00000115828.15
ENSG00000280734.2
ENSG00000179698.13
ENSG00000137770.13
ENSG00000132000.11
ENSG00000047365.11
ENSG00000273079.5
ENSG00000235865.2
ENSG00000259038.1
ENSG00000188322.4
ENSG00000079931.14
ENSG00000260585.1
ENSG00000158220.13
ENSG00000196189.12
ENSG00000166225.8
ENSG00000249604.1
ENSG00000119326.14
ENSG00000266846.1
ENSG00000103269.13
ENSG00000252051.1
ENSG00000243811.8
