ENSG00000146521.9
ENSG00000260877.2
ENSG00000274685.1
ENSG00000271209.1
ENSG00000171747.8
ENSG00000230945.1
ENSG00000267259.1
ENSG00000225385.3
ENSG00000249293.1
ENSG00000274976.1
ENSG00000255960.1
ENSG00000196482.16
ENSG00000260886.1
ENSG00000152977.9
ENSG00000283000.1
ENSG00000262188.1
ENSG00000150893.10
ENSG00000262585.1
ENSG00000101213.6
ENSG00000273989.1
ENSG00000180855.15
ENSG00000276564.1
ENSG00000217767.2
ENSG00000246695.7
ENSG00000228262.8
