ENSG00000279713.1
ENSG00000228510.2
ENSG00000163064.6
ENSG00000188316.13
ENSG00000125864.13
ENSG00000102054.17
ENSG00000171724.2
ENSG00000149633.11
ENSG00000182916.7
ENSG00000171223.5
ENSG00000272564.1
ENSG00000213057.5
ENSG00000151067.21
ENSG00000099994.10
ENSG00000224259.6
ENSG00000213085.9
ENSG00000134107.4
ENSG00000233473.2
ENSG00000233609.3
ENSG00000227766.1
ENSG00000214575.9
ENSG00000154146.12
ENSG00000139083.10
ENSG00000249465.1
ENSG00000229891.1
ENSG00000197927.12
ENSG00000245067.6
ENSG00000100626.16
ENSG00000230596.3
ENSG00000276975.2
ENSG00000224729.5
ENSG00000246627.6
ENSG00000138166.5
ENSG00000126603.8
ENSG00000189233.11
ENSG00000186310.9
ENSG00000280039.1
ENSG00000164932.12
ENSG00000259462.2
ENSG00000163617.10
ENSG00000234084.1
ENSG00000100603.13
ENSG00000107147.12
ENSG00000140688.16
ENSG00000123454.10
ENSG00000077549.17
ENSG00000108950.11
ENSG00000255302.4
ENSG00000114956.19
ENSG00000059804.15
ENSG00000074047.21
ENSG00000234127.8
ENSG00000259577.1
ENSG00000089692.8
ENSG00000087245.12
ENSG00000237172.3
ENSG00000168140.4
ENSG00000128394.16
ENSG00000073584.18
ENSG00000188687.17
ENSG00000026103.21
ENSG00000196338.12
ENSG00000185904.11
ENSG00000272463.1
ENSG00000147231.13
ENSG00000158164.6
ENSG00000105401.8
ENSG00000254288.1
ENSG00000258334.1
ENSG00000105889.14
ENSG00000258100.1
ENSG00000176170.13
ENSG00000204176.13
ENSG00000261076.1
ENSG00000116191.17
ENSG00000168679.17
ENSG00000104427.11
ENSG00000274964.1
ENSG00000160888.6
ENSG00000179058.6
ENSG00000156466.9
ENSG00000089041.16
ENSG00000224963.3
ENSG00000158296.13
ENSG00000166444.18
ENSG00000246640.1
ENSG00000177106.14
ENSG00000174599.5
ENSG00000272872.1
ENSG00000162236.11
ENSG00000276170.4
ENSG00000185049.14
ENSG00000197847.12
ENSG00000009694.13
ENSG00000275832.4
ENSG00000106976.20
ENSG00000207291.1
ENSG00000213397.10
ENSG00000243319.7
ENSG00000121898.12
ENSG00000120699.12
ENSG00000271833.1
ENSG00000256671.6
ENSG00000164877.18
ENSG00000165092.12
ENSG00000275367.1
ENSG00000006042.11
ENSG00000106624.10
ENSG00000277829.1
ENSG00000206052.10
ENSG00000105287.12
ENSG00000196189.12
ENSG00000064692.18
ENSG00000235821.1
ENSG00000112319.17
ENSG00000254165.1
ENSG00000084636.17
ENSG00000213626.11
ENSG00000254340.1
ENSG00000223865.10
ENSG00000153253.16
ENSG00000232504.4
ENSG00000235831.6
ENSG00000129009.12
ENSG00000217330.1
ENSG00000124508.16
ENSG00000185842.15
ENSG00000082512.14
ENSG00000019582.14
ENSG00000161958.10
ENSG00000259146.3
ENSG00000278156.1
ENSG00000144802.11
ENSG00000273402.1
ENSG00000003096.14
ENSG00000132274.15
ENSG00000184347.14
ENSG00000146425.10
ENSG00000186222.4
ENSG00000112936.18
ENSG00000163568.14
ENSG00000124813.20
ENSG00000117122.13
ENSG00000121005.8
ENSG00000162772.16
ENSG00000173258.12
ENSG00000222005.8
ENSG00000196421.8
ENSG00000259436.1
ENSG00000214290.8
ENSG00000166734.18
ENSG00000055955.15
ENSG00000183087.14
ENSG00000258839.3
ENSG00000178950.16
ENSG00000269506.2
ENSG00000237352.3
ENSG00000135749.18
ENSG00000111674.8
ENSG00000135454.13
ENSG00000168397.16
ENSG00000227953.6
ENSG00000134574.11
ENSG00000198835.3
ENSG00000163161.12
ENSG00000166707.10
ENSG00000188612.11
ENSG00000141431.10
ENSG00000109083.13
ENSG00000111341.9
ENSG00000139194.7
ENSG00000110900.14
ENSG00000172247.3
ENSG00000153707.16
ENSG00000106031.7
ENSG00000135406.13
ENSG00000039560.13
