ENSG00000164112.12
ENSG00000188672.17
ENSG00000137161.16
ENSG00000111728.10
ENSG00000279691.1
ENSG00000279277.1
ENSG00000271095.1
ENSG00000184305.14
ENSG00000138650.8
ENSG00000279236.1
ENSG00000157514.16
ENSG00000268879.1
ENSG00000161791.13
ENSG00000248112.1
ENSG00000237879.1
ENSG00000258384.1
ENSG00000272842.1
ENSG00000156097.12
ENSG00000222578.1
ENSG00000105650.21
ENSG00000100226.15
ENSG00000274297.1
ENSG00000259914.1
ENSG00000280048.1
ENSG00000186891.13
ENSG00000197584.11
ENSG00000260912.1
ENSG00000271913.5
ENSG00000134594.4
ENSG00000130477.15
ENSG00000262943.7
ENSG00000227678.7
ENSG00000133687.15
ENSG00000196890.4
ENSG00000142920.16
ENSG00000250334.5
ENSG00000204866.8
ENSG00000233401.1
ENSG00000279845.1
ENSG00000204010.3
ENSG00000150457.8
ENSG00000223930.5
ENSG00000230433.1
ENSG00000104970.10
ENSG00000118181.10
ENSG00000110092.3
ENSG00000116882.14
ENSG00000277224.2
ENSG00000000003.14
ENSG00000261245.2
ENSG00000225166.1
ENSG00000279645.1
ENSG00000172939.8
ENSG00000226471.6
ENSG00000266598.1
ENSG00000233597.3
ENSG00000271318.1
ENSG00000261037.1
ENSG00000197622.12
ENSG00000226674.8
ENSG00000238109.1
ENSG00000154040.20
ENSG00000259617.1
ENSG00000166509.10
ENSG00000253525.1
ENSG00000235066.6
ENSG00000273445.1
ENSG00000115808.11
ENSG00000163032.11
ENSG00000130427.2
ENSG00000178235.7
ENSG00000082482.13
ENSG00000254615.2
ENSG00000213719.8
ENSG00000039523.19
ENSG00000204344.14
ENSG00000249706.1
ENSG00000227560.1
ENSG00000229052.2
ENSG00000105619.13
ENSG00000205426.10
ENSG00000130725.7
ENSG00000242510.1
ENSG00000279570.1
ENSG00000259372.2
ENSG00000278638.1
ENSG00000147889.17
ENSG00000228065.10
ENSG00000266315.1
ENSG00000198743.6
ENSG00000170381.12
ENSG00000215788.9
ENSG00000120725.12
ENSG00000224675.1
ENSG00000236047.1
ENSG00000204592.8
ENSG00000163898.9
ENSG00000223522.1
ENSG00000188536.12
ENSG00000246448.2
ENSG00000135116.9
ENSG00000196565.13
ENSG00000103253.17
ENSG00000177418.2
ENSG00000249115.8
ENSG00000214124.3
ENSG00000125249.6
ENSG00000186010.18
ENSG00000279713.1
ENSG00000224594.2
ENSG00000176912.3
ENSG00000223598.1
ENSG00000170959.14
ENSG00000270055.1
ENSG00000251076.1
ENSG00000229373.8
ENSG00000198547.8
ENSG00000171658.8
ENSG00000266445.1
ENSG00000128655.16
ENSG00000130254.11
ENSG00000263847.1
ENSG00000122136.13
ENSG00000238269.8
ENSG00000271454.1
ENSG00000263567.1
ENSG00000265125.5
ENSG00000268621.5
ENSG00000276807.1
ENSG00000231307.1
ENSG00000241361.8
ENSG00000101342.9
ENSG00000173599.13
ENSG00000228677.1
ENSG00000284138.1
ENSG00000235703.5
ENSG00000236857.3
ENSG00000270137.1
ENSG00000115661.13
ENSG00000179083.6
ENSG00000122490.18
ENSG00000067842.17
ENSG00000134107.4
ENSG00000238213.1
ENSG00000120306.9
ENSG00000237731.1
ENSG00000020426.10
ENSG00000250345.2
ENSG00000227959.1
ENSG00000226510.1
ENSG00000183258.11
ENSG00000282033.1
ENSG00000167617.2
ENSG00000136378.14
ENSG00000204435.13
ENSG00000271778.1
ENSG00000272834.1
ENSG00000261244.1
ENSG00000273001.1
ENSG00000227253.3
ENSG00000232653.8
ENSG00000233984.1
ENSG00000164932.12
ENSG00000185860.13
ENSG00000130724.8
ENSG00000277223.1
ENSG00000183346.6
ENSG00000225636.1
ENSG00000280266.1
ENSG00000227906.7
ENSG00000259544.1
ENSG00000183560.9
ENSG00000214093.3
ENSG00000235770.5
ENSG00000175550.7
ENSG00000267430.1
ENSG00000277558.1
ENSG00000133740.10
ENSG00000245694.9
ENSG00000241322.10
ENSG00000181333.11
