,Name,intercept,AGE_70-79_vs_60-69
78,ENSG00000162571.13,3.5132869770859694,-0.022706860664311018
79,ENSG00000186891.13,6.957217835785621,-0.21319560288791325
80,ENSG00000186827.10,4.183003172737236,0.11399848993762082
81,ENSG00000078808.16,8.800890226085052,-0.03806223965521826
82,ENSG00000176022.4,6.951864255538663,-0.04816651884916093
83,ENSG00000184163.3,5.403298840510224,-0.14356811489956733
84,ENSG00000260179.1,3.987244205105342,-0.028439292890628444
85,ENSG00000160087.20,7.931795331795412,-0.057690396605417284
86,ENSG00000230415.1,3.2895353296892065,0.007932305562582115
87,ENSG00000162572.20,6.192752624004611,0.0777543573035054
88,ENSG00000131584.18,9.283517056352771,-0.0025770587855336413
89,ENSG00000278073.1,-1.5085189658201652,-0.13697047503673582
90,ENSG00000169972.11,6.8444259724434975,-0.06502744529458726
91,ENSG00000127054.20,8.879953629009382,0.003901133122322424
92,ENSG00000283712.1,-1.3964501025423104,-0.17761082592642666
93,ENSG00000240731.1,5.491441620315531,0.01606928094912114
94,ENSG00000224051.6,8.007015814072373,-0.11447986213562422
95,ENSG00000169962.4,4.081576868096624,-0.14503638203166092
96,ENSG00000107404.19,8.7819914952795,-0.012531421132389765
97,ENSG00000284372.1,-1.6033462497124924,-0.11357160480502955
98,ENSG00000162576.16,8.982110316763986,0.12283729513425241
99,ENSG00000175756.13,8.099344260256634,-0.05786267999738829
100,ENSG00000223663.2,0.8748152000750706,0.16741749780837567
101,ENSG00000221978.11,9.65156373173426,0.08694028919507175
102,ENSG00000224870.6,6.602958821632934,-0.08542762388716399
103,ENSG00000242485.5,7.727010853691399,0.015054324492990986
104,ENSG00000272455.1,4.937301272556468,-0.03916747380176904
105,ENSG00000235098.8,5.782642610313072,-0.0383226467421396
106,ENSG00000225905.1,2.627086373500759,0.07241096233365805
107,ENSG00000205116.3,2.4401997563870643,-0.07288723214847447
108,ENSG00000225285.1,3.900753406504627,0.05891260941647138
109,ENSG00000179403.11,7.746666064156897,-0.024714873907037964
110,ENSG00000215915.9,4.977171287839945,-0.02957582028577344
111,ENSG00000160072.19,7.655396363768313,0.043325897711442206
112,ENSG00000197785.13,7.328831108962047,-0.0480097002550571
113,ENSG00000205090.8,4.355176694006042,0.05488683837727454
114,ENSG00000160075.11,8.757243455104101,-0.03300140418283679
115,ENSG00000215014.4,4.048021891092718,0.009418760135185555
116,ENSG00000274481.1,-0.629195030819665,0.1513268760338697
117,ENSG00000228594.3,6.7616615012706545,-0.06284908618456471
118,ENSG00000272106.1,6.617921002375118,-0.08203062432256307
119,ENSG00000197530.12,8.492327239452342,-0.004702422235074853
120,ENSG00000189409.13,3.553252759818191,-0.2872757938074375
121,ENSG00000248333.8,7.983620907409005,-0.02040612084054455
122,ENSG00000272004.1,-0.5800709266256877,0.11008990252638984
123,ENSG00000189339.11,8.075107770834899,-0.025729418348337963
124,ENSG00000269737.2,5.092378386182703,-0.10792997927055283
125,ENSG00000215914.4,2.20739110293993,0.04082243271511519
126,ENSG00000008128.22,7.538701645938758,0.013357715666849962
127,ENSG00000227775.3,6.214799174113293,0.031714605781408826
128,ENSG00000215790.6,5.979446871671859,-0.03800526654484791
129,ENSG00000008130.15,8.09681348621301,-0.030235312757004806
130,ENSG00000078369.17,9.665701470329594,-0.029969418496267768
131,ENSG00000231050.1,2.723390719757561,0.0821014609228956
132,ENSG00000169885.9,4.3767017206796925,-0.08417115679983678
133,ENSG00000178821.12,4.90176425989524,-0.10734087056357368
134,ENSG00000142609.17,2.7664730227357106,-0.11983570044375975
135,ENSG00000233542.1,1.8283350927505173,-0.035674189244847915
136,ENSG00000187730.8,3.7816728013292806,-0.20687933989217608
137,ENSG00000226969.1,-0.7734507131475453,0.08345535226439847
138,ENSG00000067606.16,6.925658068769996,-0.10010027510938183
139,ENSG00000271806.1,2.466715036120866,-0.08360220277368037
140,ENSG00000182873.5,5.6008789317389756,-0.03181022095065184
141,ENSG00000162585.16,7.373947338503424,0.0026934638463675196
142,ENSG00000234396.3,1.655947237006155,0.2228845118296939
143,ENSG00000157933.9,9.23197915047997,-0.10262975099841258
144,ENSG00000116151.13,5.747127256227166,0.051132724234528484
145,ENSG00000272161.1,0.9259997701145934,0.418925450908005
146,ENSG00000269896.2,5.032433220598532,0.028294546646444516
147,ENSG00000272420.1,3.5055692726168513,0.0538942755765487
148,ENSG00000157916.19,8.658173772940708,0.026339059886073102
149,ENSG00000157911.9,6.681390500969755,-0.03247713746060515
150,ENSG00000149527.17,9.483009828052863,-0.001875390588406103
151,ENSG00000224387.1,3.1637463291869374,-0.03590160524574673
152,ENSG00000229393.1,3.2905266297493148,-0.025106632583146812
153,ENSG00000157881.13,7.4896391276585375,-0.0655566841127324
154,ENSG00000197921.5,5.641756108575476,-0.14648541582089603
155,ENSG00000272449.1,5.50813265323644,0.038538933205289054
156,ENSG00000238164.6,4.987442897120092,0.14624894031817046
157,ENSG00000157873.17,8.177362330007739,0.12626191510170384
158,ENSG00000225931.3,2.4269095348612764,0.05108696911659651
159,ENSG00000228037.1,2.803343456065809,0.3159070313341417
160,ENSG00000157870.14,6.7855515161203845,-0.04163465595872228
161,ENSG00000142606.15,3.045210333034717,0.01372930841101243
162,ENSG00000237058.1,-1.663689811073691,-0.12465574647900365
163,ENSG00000215912.12,4.327812696192702,0.09909389640473927
164,ENSG00000283259.1,0.6982616593731533,0.072673826993944
165,ENSG00000233234.1,-1.6033460159879929,-0.18499994547721996
166,ENSG00000231630.1,-1.6119665379954071,-0.03352288946446091
167,ENSG00000169717.6,-0.20356257436878314,0.20452604825122883
168,ENSG00000177133.10,4.777957630923595,0.015871868949264054
169,ENSG00000142611.16,5.445283217016448,0.11230811036515854
170,ENSG00000283572.1,-1.6723104812581309,-0.11603515695865171
171,ENSG00000226286.1,-0.9164243142831711,-0.2617818702113614
172,ENSG00000279839.1,0.13482027975398522,0.006455863131994409
173,ENSG00000272235.1,0.47435044100152224,-0.024660421033052635
174,ENSG00000130762.14,6.970893395310588,-0.08480792076992938
175,ENSG00000272088.1,1.9810190514240817,-0.07880263239041757
176,ENSG00000162591.15,9.230564342256189,0.0008537154769523497
177,ENSG00000207776.1,,
178,ENSG00000238260.1,3.445245369055582,-0.04570521958774309
179,ENSG00000158109.14,8.690922702870743,-0.06578575008451953
180,ENSG00000116213.15,6.936046204995606,0.019612623454800818
181,ENSG00000078900.14,7.054528438755655,-0.09457003088329817
182,ENSG00000227589.1,-0.5527037035990828,0.01787480205615308
183,ENSG00000235131.1,-0.9545300246791267,-0.021556417660280304
184,ENSG00000227372.11,7.423103464816015,0.01170728961573657
185,ENSG00000162592.9,-0.17420776848206926,0.07598884713603296
186,ENSG00000235169.7,3.7804665220626417,-0.0012472387389724825
187,ENSG00000130764.9,8.409315652300858,-0.07550651633277497
188,ENSG00000266075.2,1.2075716440495161,-0.006122826702733864
189,ENSG00000272153.1,3.7858925811231092,-0.0068607074269934724
190,ENSG00000116198.12,7.580256206917687,-0.07023510807991919
191,ENSG00000169598.15,5.635510552332625,0.088374512200683
192,ENSG00000198912.10,6.9620435525390745,0.07632874706213393
193,ENSG00000236423.5,2.403499135653285,0.01088053953054829
194,ENSG00000233304.6,-0.635155493794992,0.3063498552748587
195,ENSG00000226374.2,-0.15876785457133707,-0.011811943769374616
196,ENSG00000229280.1,-1.4567948224568426,-0.11726606033841318
197,ENSG00000235054.3,-0.7232094369643847,-0.7077460985439186
198,ENSG00000227169.2,-1.6723104812581309,-0.11603515695865171
199,ENSG00000232596.2,-1.5343807119691233,-0.2539652029012648
200,ENSG00000196581.10,5.207045514994248,0.09090776598582027
201,ENSG00000231510.1,-1.6378278005203728,-0.15051751504005922
202,ENSG00000260972.1,-0.34083712111781966,0.09226120178798557
203,ENSG00000283356.1,-1.6895516602988345,0.044061666890343014
204,ENSG00000236948.2,0.3275999410239673,0.3475588151698945
205,ENSG00000264341.1,,
206,ENSG00000264101.1,-1.6723104812581309,-0.11603515695865171
207,ENSG00000131697.17,7.45155750978382,-0.007807477966404553
208,ENSG00000069424.14,7.395307605774374,-0.024563129535765425
209,ENSG00000116254.17,4.701508993253399,0.048973539328635116
210,ENSG00000116251.9,9.747713648330164,0.047696441946204725
211,ENSG00000226944.1,1.6980140961938148,0.05197413186444858
212,ENSG00000158286.12,5.718571369264211,0.21321430754114729
213,ENSG00000116237.15,8.24902469623889,-0.05958502148222393
214,ENSG00000225077.2,1.233019735781271,-0.03345331603686502
215,ENSG00000173673.7,-1.3619673293105812,-0.06895628221330505
216,ENSG00000158292.6,7.481231954769812,-0.01223473274044855
217,ENSG00000097021.19,7.181776718411463,-0.1487449415615443
218,ENSG00000069812.11,7.746981213751347,-0.027159904912255874
219,ENSG00000187017.15,8.309173343025714,-0.04570798282644824
220,ENSG00000265392.1,,
221,ENSG00000231868.1,2.080927607657198,0.07641411214212263
222,ENSG00000215788.9,8.063358572338911,0.035119806742061235
223,ENSG00000171680.21,9.679577551624229,-0.01358067726144817
224,ENSG00000162408.10,7.478116609760224,-0.032201085238150025
225,ENSG00000253022.1,-1.4740362375387477,-0.24288168752225292
226,ENSG00000229519.2,1.4896942422258155,0.11862850933411857
227,ENSG00000173662.20,3.6069452483542146,-0.0464872204894986
228,ENSG00000204859.12,7.347605896550614,-0.028908884679210923
229,ENSG00000162413.16,8.918540707648415,-0.12480325608467562
230,ENSG00000116273.5,7.820470016202444,-0.03378421919930267
231,ENSG00000041988.15,6.719517341796123,-0.052157742840059675
232,ENSG00000007923.15,7.529643708121608,-0.04216689678132579
233,ENSG00000228750.6,-1.0410004851673775,-0.1693636249505136
234,ENSG00000237436.1,0.951705113861044,-0.12191911210699667
235,ENSG00000171735.18,7.0925319897071635,0.024076761569864952
236,ENSG00000227950.1,-0.4279225893548201,0.18918850277649987
237,ENSG00000237365.1,-1.6033462072869786,0.029285121168852336
238,ENSG00000207056.1,-1.6723104812581309,-0.11603515695865171
239,ENSG00000237402.1,0.5327150755306439,-0.0597565991650006
240,ENSG00000237728.2,-1.3274845160080113,-0.3180047086640145
241,ENSG00000225126.1,0.07251830578530306,0.012742979870973661
242,ENSG00000270171.1,2.1065756978342005,-0.2688877729824344
243,ENSG00000270035.1,2.071036830029994,0.1765820336193401
244,ENSG00000269978.1,1.9229985028466003,0.1926396527977509
245,ENSG00000049245.12,8.835835660665838,0.0036020385098469074
246,ENSG00000269925.1,3.8956225210245807,0.07737904608276465
247,ENSG00000049246.14,8.111115586211582,0.0023402089422226175
248,ENSG00000236266.1,3.436453599884118,0.11181873052521417
249,ENSG00000049247.13,0.7389733521809573,0.11855269399799119
250,ENSG00000049249.8,2.12589347291486,0.03263327939276395
251,ENSG00000270330.1,-1.577484332274082,-0.13943356295187923
252,ENSG00000116288.12,8.357837418216258,0.05468839651139003
253,ENSG00000200344.1,-0.43175606276333633,-0.15410417898496104
254,ENSG00000116285.12,9.638405641583699,-0.017674979881893975
255,ENSG00000238290.1,1.884873802417261,0.016077106224267862
256,ENSG00000232848.1,0.41101711515807615,0.3221170762133498
257,ENSG00000229305.1,-1.3792086715566312,0.17049444913162284
258,ENSG00000227634.2,-0.8951133034335452,-0.6075189850625814
259,ENSG00000200975.1,-1.6723104812581309,-0.11603515695865171
260,ENSG00000233645.1,-1.5774841662341321,-0.21086193599115197
261,ENSG00000251977.1,-1.663689811073691,-0.12465574647900365
262,ENSG00000162426.14,4.923420677723349,-0.01202978242174037
263,ENSG00000252254.1,-1.3361052993777902,-0.09485607259374408
264,ENSG00000142599.17,9.268870798352337,-0.06835584032759923
265,ENSG00000232912.5,2.468422514287996,0.20362858679120016
266,ENSG00000221083.1,-1.4050707784203706,-0.24041866407568313
267,ENSG00000270282.1,-0.23583382900301098,-0.03327654113015267
268,ENSG00000234619.1,0.6627067690273712,-0.1830012967942922
269,ENSG00000224315.2,0.4220058482997252,0.2553628447365399
270,ENSG00000222511.2,-1.5602430214491985,-0.013817969596339404
271,ENSG00000226545.1,-0.9990185720315772,-0.35885399793702905
272,ENSG00000228423.2,-0.41170122216031085,0.081112428508688
273,ENSG00000229716.2,-1.3361052865605494,0.044004208213944976
274,ENSG00000074800.13,10.673991131453041,0.03397414537537482
275,ENSG00000274258.1,-1.153915965443419,0.21553319948727734
276,ENSG00000236269.1,2.8204920122911328,0.7503428929292982
277,ENSG00000230679.1,1.7364721357425088,-0.030180437249769872
278,ENSG00000201725.1,-1.534380880670201,-0.0396800578335941
279,ENSG00000238249.2,0.4107029716815231,0.009125381116524077
280,ENSG00000232208.2,-1.387829389534378,-0.11480298101235285
281,ENSG00000232663.2,-1.577484276291027,-0.2108619666351292
282,ENSG00000131686.14,7.6583733361301185,-0.29858176611702336
283,ENSG00000265141.2,1.0436814960780667,-0.6504243930271855
284,ENSG00000197241.3,-0.18830492415809036,0.22278500396725381
285,ENSG00000142583.17,5.643038938047345,0.4421714418640732
286,ENSG00000252404.1,-1.5602429664694426,-0.15667490232617634
287,ENSG00000180758.11,8.346528450361669,-0.1198290382388592
288,ENSG00000228526.6,6.446004287647533,0.09749006285217889
289,ENSG00000234546.3,3.627747009247295,0.11914986311621263
290,ENSG00000281937.1,2.3357062510112514,0.11515185236741626
291,ENSG00000049239.12,9.449476336681986,-0.04668301174751862
292,ENSG00000171621.13,8.128454948514095,-0.09198623413665047
293,ENSG00000252956.1,-1.6292078908797678,-0.08770983754033389
294,ENSG00000235263.1,-0.8120098444818648,0.08691770880699538
295,ENSG00000171612.6,5.670872651876493,0.031680833038092146
296,ENSG00000231181.1,1.9998318795273486,0.08690844605979314
297,ENSG00000188807.12,6.954285710796466,-0.07483370539519707
298,ENSG00000171608.15,6.606112665292821,0.02713751090472885
299,ENSG00000179840.5,-0.12170412882428445,-0.0958968022138255
300,ENSG00000233268.3,-1.586104986584898,-0.13081290108635402
301,ENSG00000231789.2,3.483561208634513,-0.08064160291075652
302,ENSG00000171603.16,9.749472456241131,-0.10129218498058684
303,ENSG00000271264.1,-1.2163869943437058,-0.14535703468138478
304,ENSG00000280113.2,2.2709909549043172,0.10523318934886264
305,ENSG00000178585.14,10.160873326292169,-0.08119723227862122
306,ENSG00000162441.11,6.850004981927784,-0.005503471259569542
307,ENSG00000228150.1,1.3849956246042348,0.02156394470967048
308,ENSG00000173614.13,6.0123150154204055,-0.04850178818568174
309,ENSG00000202415.1,0.8169981046084835,0.13347272865236945
310,ENSG00000283611.1,-0.3821265326744243,0.15129498727678584
311,ENSG00000265521.1,-1.68093115144257,-0.10741456743830007
312,ENSG00000162444.11,6.655889115006039,0.07960211332532188
313,ENSG00000130939.18,8.634571386026078,-0.1090114105393151
314,ENSG00000224340.1,0.6125543456829741,0.11843307537104802
315,ENSG00000233623.2,1.8868638321260747,0.1384286422560173
316,ENSG00000201746.1,-0.12624282140449325,0.12708240763024817
317,ENSG00000054523.17,8.692167242307761,-0.052832654721496834
318,ENSG00000264881.1,-1.6292073436329866,-0.15913808257972697
319,ENSG00000199562.1,-0.7722995035051394,-0.0783467442473631
320,ENSG00000142657.20,8.229211890190156,-0.05872851314187495
321,ENSG00000271989.1,-0.8989833607582308,-0.6750774632217077
322,ENSG00000175279.21,5.1368936284842475,0.02593750008552302
323,ENSG00000241563.3,3.3753481572779642,-0.02887538770288319
324,ENSG00000160049.11,7.459233982041233,-0.025220950273950833
325,ENSG00000142655.12,7.384893310907874,-0.05311166814343852
326,ENSG00000243267.3,1.458008510478847,-0.07643021197239706
327,ENSG00000130940.14,9.114381288719926,-0.08221256183339234
328,ENSG00000272078.1,6.85291599223375,-0.08665332019940064
329,ENSG00000225158.2,-1.6378286411440537,0.13519567279864927
330,ENSG00000175262.14,1.9498407941254596,-0.04699300303150695
331,ENSG00000215785.2,1.2057642175796142,0.07757396829055724
332,ENSG00000120948.16,9.31154307172452,0.0039847472504347696
333,ENSG00000009724.16,6.066927225353099,0.029521277189907838
334,ENSG00000271895.2,6.508372714319637,0.06702588345779688
335,ENSG00000116649.9,7.942213148174935,0.010568969939986723
336,ENSG00000171824.13,8.45026262492529,-0.02706032154876265
337,ENSG00000226849.1,6.0816538010809555,-0.010051782655339486
338,ENSG00000230337.1,1.5857522401657393,-0.1481040986811717
339,ENSG00000198793.12,8.241955717548523,-0.04557530623572252
340,ENSG00000225602.5,0.6427426428738493,0.011501294526617654
341,ENSG00000253086.1,-1.5688636535574216,-0.148054231888169
342,ENSG00000171819.4,5.934727470887036,-0.14540013016895972
343,ENSG00000207451.1,-1.5343809754113007,-0.11110845765859173
344,ENSG00000238173.1,-1.2153852985924036,-0.35867559652167835
345,ENSG00000120942.13,6.987312575844199,-0.07365729618840246
346,ENSG00000238199.1,0.7959826087404676,-0.14326502105834513
347,ENSG00000224338.2,-1.6292080015809214,-0.08770977902948388
348,ENSG00000204624.7,1.881307025179266,0.2063830291574615
349,ENSG00000235643.1,-1.013475227088781,-0.1979937624249395
350,ENSG00000116661.9,7.026817469755838,-0.13957134118559142
351,ENSG00000132879.13,8.045932011210368,0.010474629661346378
352,ENSG00000116663.10,6.430817405380131,-0.03552980317453834
353,ENSG00000116670.14,6.975376439575014,0.029672231423367324
354,ENSG00000162490.6,3.065645136771709,0.016041716466137255
355,ENSG00000177674.15,7.463832124285086,0.11893811304571648
356,ENSG00000215910.7,0.8695228500796491,-0.08294943938523336
357,ENSG00000177553.6,-1.439553464186233,-0.0630789156372237
358,ENSG00000177000.10,7.944036326290498,-0.0001356040387208036
359,ENSG00000011021.21,7.84574052815578,0.022321820748677446
360,ENSG00000242349.5,3.451607949842141,-0.07690275810914629
361,ENSG00000175206.10,4.690500237250312,-0.3727903222855014
362,ENSG00000120937.8,2.4694565515043476,-0.4252613421690448
363,ENSG00000224904.1,0.2791519550438475,-0.4323819474781093
364,ENSG00000199347.1,0.19659235161779984,0.31119128880646285
365,ENSG00000201801.1,-1.0217733130241324,0.09308112591129233
366,ENSG00000116685.15,8.36234882351781,-0.06875403841863281
367,ENSG00000083444.16,8.168772467162334,-0.00902018448243379
368,ENSG00000116688.16,9.396451698598922,-0.05641030697807977
369,ENSG00000270914.1,-1.6636898110736913,-0.12465574647900336
370,ENSG00000116691.10,7.326337197785044,0.02683227696253874
371,ENSG00000202461.1,-0.26138762477126004,0.14300926471741168
372,ENSG00000276869.1,-1.6378280343539278,-0.15051747728203557
373,ENSG00000243539.3,-1.663689811073691,-0.12465574647900365
374,ENSG00000120949.14,4.699742084936246,0.07678113808959648
375,ENSG00000201135.1,-1.6723104812581309,-0.11603515695865171
376,ENSG00000227875.2,-1.1966402550320705,0.13828184132132967
377,ENSG00000283789.1,-1.6550691408892517,-0.13327633599935534
378,ENSG00000028137.18,7.6141078018407296,0.17746849730119948
379,ENSG00000263676.1,-1.6723104812581309,-0.11603515695865171
380,ENSG00000225196.2,-1.4136914484500545,-0.303226476326271
381,ENSG00000252969.1,-1.5947255268048912,-0.1936206188519
382,ENSG00000048707.13,9.511071135511816,-0.04988741617379634
383,ENSG00000239149.1,3.2988425653289717,0.00931969795971413
384,ENSG00000229484.1,0.5149753921336945,0.11732374556229277
385,ENSG00000162496.8,8.546683498980583,0.039566496079892204
386,ENSG00000221340.1,0.16617943756215123,-0.039190498479724695
387,ENSG00000276830.1,-1.5861049067458388,-0.05938453402198711
388,ENSG00000272482.1,2.4977019803644884,0.09379696198608746
389,ENSG00000204518.2,0.632500769206801,-0.5735447558219386
390,ENSG00000226166.2,-1.5343809837764883,0.10348128613725187
391,ENSG00000188984.11,4.622708107196125,-0.8778839048680603
392,ENSG00000157330.9,2.2087900938273144,-0.28909612254262645
393,ENSG00000116726.4,-0.99493447991544,-0.507697757368805
394,ENSG00000116721.9,-1.5602426697999565,-0.2281031980059075
395,ENSG00000228338.1,-1.6205872353276334,-0.16775866055910046
396,ENSG00000239810.3,-1.5774838828408597,-0.13943365131711863
397,ENSG00000231103.2,-1.6292073967554008,-0.15913807710534125
398,ENSG00000179172.9,0.8042711107189989,0.23436622406225807
399,ENSG00000120952.4,-1.5516219676550775,-0.16529557637737877
400,ENSG00000243073.3,-1.6636898110736913,-0.12465574647900336
401,ENSG00000187545.5,-1.637827943904335,-0.0790895627819078
402,ENSG00000204510.5,-1.5947256519860546,-0.050763825638492265
403,ENSG00000207434.1,-1.68093115144257,-0.10741456743830007
404,ENSG00000234064.1,-1.6378284813211101,-0.0790892513038886
405,ENSG00000232423.6,-1.68093115144257,-0.10741456743830007
406,ENSG00000274178.2,-1.6723103199299552,0.026820487849639113
407,ENSG00000274764.5,-1.68093115144257,-0.10741456743830007
408,ENSG00000277058.2,-0.7630289275154432,-0.10164494696428447
409,ENSG00000229571.7,,
410,ENSG00000277862.1,-1.6723104812581309,-0.11603515695865171
411,ENSG00000236179.1,-1.6723104812581309,-0.11603515695865171
412,ENSG00000275774.2,-0.6340362447048785,-0.03786353435502494
413,ENSG00000229978.1,-1.6636898257664725,0.01820009013078715
414,ENSG00000233336.1,,
415,ENSG00000280267.4,-1.68093115144257,-0.10741456743830007
416,ENSG00000179412.10,-1.2843340768220635,0.14871583072050734
417,ENSG00000204505.4,-1.6895517409629222,-0.027366155513802552
418,ENSG00000279169.2,-1.663689811073691,-0.12465574647900365
419,ENSG00000279804.2,-1.594725222587085,-0.12219237352361083
420,ENSG00000250894.1,-1.6550691408892517,-0.13327633599935534
421,ENSG00000270601.4,,
422,ENSG00000231219.1,-1.68093115144257,-0.10741456743830007
423,ENSG00000207511.1,,
424,ENSG00000182330.10,-1.6033461875280945,0.10071348776346666
425,ENSG00000237700.2,-1.655069140889252,-0.13327633599935504
426,ENSG00000204501.7,-1.5774838156648798,-0.21086183837965602
427,ENSG00000228229.2,,
428,ENSG00000204481.7,-1.551621894742851,-0.23672380166201323
429,ENSG00000204480.7,-1.5861044448222497,-0.20224119249272662
430,ENSG00000204479.4,-1.5430010830250225,-0.17391621598940307
431,ENSG00000204478.9,-1.5516220974069452,-0.09386722430941699
432,ENSG00000162494.5,4.104793749951135,0.03970301459694481
433,ENSG00000259961.1,-0.23059189558235374,0.007530387884985376
434,ENSG00000215909.3,-1.5602430013253132,0.12934674562770354
435,ENSG00000162493.16,7.474656024091651,0.3870325233821685
436,ENSG00000222952.1,-1.6119667819886383,-0.10495100748888303
437,ENSG00000237445.2,0.43517854532409234,0.316361441217812
438,ENSG00000253085.1,-1.6464489295983524,-0.07046876346189297
439,ENSG00000116731.22,8.61948462685273,-0.008199061231812547
440,ENSG00000189337.16,8.220807532498394,0.030033828761540374
441,ENSG00000252151.1,-1.6723104812581309,-0.11603515695865171
442,ENSG00000231606.1,0.09797852123748627,0.18737904840258437
443,ENSG00000234593.2,0.07639178596095617,0.019391613903793275
444,ENSG00000235829.1,-1.3705879827050016,0.013484215184050154
445,ENSG00000175147.11,4.596837835318584,-0.06393574482111639
446,ENSG00000171729.13,6.2825905199419525,-0.0670683576574854
447,ENSG00000204464.7,-0.4138389499876665,-0.546190058549324
